█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
█,█,█,█,█,█,█,█,ᴗ,,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,r,r,r,r,r,r,,,,,,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,ᴗ,,,█,█,█,█,█,█,█,█
█,█,█,█,█,,,,,,,,,█,█,█,█,█,█,█,█,█,O,,,,,,,,,,,,,,,,,█,█,█,█,█,█,█,█,█,█,,,,,,,,█,█,█,█,█,█
█,█,█,█,,,,,,,,,,,,█,█,█,█,█,█,,,,,,,,,,,,,,,,,,,,,█,█,█,█,█,█,,,,,,,,,,,,█,█,█,█
█,█,█,,,,,,,,,,,,,,█,█,█,█,X,,,,,,,,,,,,,,,,,,,,,,,█,█,█,M,,,,,,,,,,,,,█,█,█
█,█,,,,r,r,r,r,r,r,,,,,,,█,█,,,,,,,,,,,█,█,█,█,█,█,█,,,,,,,,,█,,,,,,r,r,R,R,R,,,,,,█,█
█,,,,,,,,,,,,,,,,,,█,,,,,,,,,,,D,r,r,r,?,?,█,,,,,,,,,D,,,,,,,,,,,,,,,,,█
█,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,█,█,█,█,█,█,█,,,,,,,,,█,,,,,,,,,,,,,,,,,█
█,█,,,,,,,,I,,,,,,,,█,█,█,█,,,,,,,,,,,,,,,,,,,,,,█,█,█,,,,,,,,,,,,,,,,█,█
█,█,█,,,,,,,,,,,,,,█,█,█,█,█,█,█,,,,,,,,,,,,,,,,,,█,█,█,█,█,█,,,,,,,,,,,,,,█,█,█
█,█,█,█,,,,,,,,,,,,█,█,█,,,,ᴗ,█,█,,,,,,,,,,,,,,,█,█,█,,,,█,█,█,,,,,,,,,,,,█,█,█,█
█,█,█,█,█,█,,,,,,,M,█,█,█,█,█,,,,,,█,█,█,,,,,,,,,,,█,█,█,,,,█,,█,█,█,█,█,T,,,,,,,█,█,█,█,█,█
█,,,,,█,█,█,,,,█,█,█,X,,,,,,,,,,,█,█,█,,,,,,,█,█,█,,,,█,,,,,█,█,█,█,█,█,,,,█,█,█,,,,,█
█,,,,,,,█,█,(),█,█,█,,,,,,,,,,,,,,,█,█,█,█,(),█,█,█,?,,,,,,,,█,,?,█,█,█,█,█,█,(),█,█,r,r,,,,,█
█,,X,r,,,,█,,,,(),,,,,,,,,,,,,,,,,,█,,,█,,,,,█,,,,█,,,,,,█,█,,,,,,█,,,,,X,,█
█,,,,,,,(),,R,,█,█,A,█,█,█,█,,,r,r,R,R,,,,,,█,,,█,,█,,,,,█,,,,,,,,,█,r,,,,,(),,,,,,,█
█,,,,,,,█,█,(),█,█,█,,r,r,r,█,,,,,,,,,,,,█,R,R,█,,,,R,R,R,R,R,R,,,█,,,,█,,,,,,█,,,,,,,█
█,R,R,,,█,█,█,,,,█,█,█,r,,,█,,,,,,T,,,,,,█,█,D,█,,,,█,,,,,█,,,,,,K,█,█,█,(),█,█,█,█,█,,,,,█
█,█,█,█,█,█,,,,,,,M,█,█,█,█,█,,,,,,,,,,,,█,,,█,,,,,,█,,,,,,,,,█,█,█,,,,,,█,█,█,█,█,█,█
█,█,█,█,,,,,,,,,,,,█,█,█,,,,,,,,,,,,S,,,S,,█,,,,,,,,,█,,,█,█,M,,,,,,,,,█,█,█,█,█
█,█,█,,,,,,,,,,,,,,█,█,,,,█,█,█,█,█,,,,█,,,█,,,,,█,█,█,█,█,,,,█,█,,,,,,,,,,,,,█,█,█
█,█,,,,,,,,,,,,,,,,█,,,,L/,,,,l/,,,,█,,,█,,,,,L/,,,,l/,,,,█,,,,,,,,,(),,,,,█,█,█
█,█,,,,,,,,,,,,,,,,█,█,█,█,█,█,,█,█,█,█,█,█,,,M,█,█,█,█,█,█,,█,█,█,█,█,█,,,,,r,r,r,r,r,r,,,,,█,█
█,K,,,,,R,R,R,R,r,r,,,,,,█,,,,,,,,,,,,,,,,,,,,,,,,,,,,█,,,,,,,,,,,,,,,█,█
█,,,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,R,R,R,R,,,,,,,,,,l,,,,,,,,,,,,(),,,K,█
█,█,,,,,,,,,,,,,,,,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,S,█,█,█,█,█,█,,,,,,,,,,,,,,,,█
█,█,,,,,,,,,,,,,,,,█,█,T,,,,,,,l/,,l,,,,r,r,r,r,r,,,,,,,,,█,,,,,,,(),,,,,,,,,█
█,█,█,,,,,,,,,,,,,,█,█,█,,,,,,,,█,█,█,,,,,,,,,,,,,,,,,█,█,,,,,,,,,,,,,,█,█
█,█,█,█,,,,,,,,,,,,█,█,█,█,█,,,,,,,,,,,,,,,,,,,,,,,,,█,█,█,█,,,,,,,,,,,,█,█,█
█,█,█,█,█,█,,,,,,,,█,█,█,█,█,█,█,█,█,,,,,,,,,,,,,,,,,,,,,█,█,█,█,█,█,█,█,,,,,,,,,█,█,█,█
█,█,█,█,█,█,█,█,,,X,█,█,█,█,█,█,█,█,█,█,█,█,█,,,,,,,,,,,,,,,,?,█,█,█,█,█,█,█,█,█,█,,,X,,,,█,█,█,█,█,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
